timestamp,Vrms,real_power
15/06/2020 10:11:00,225.09,5
15/06/2020 10:11:10,224.32,4
15/06/2020 10:11:20,224.3,7
15/06/2020 10:11:30,224.99,5
15/06/2020 10:11:40,223.89,5
15/06/2020 10:11:50,223.82,9
15/06/2020 10:12:00,223.73,4
15/06/2020 10:12:10,224.15,5
15/06/2020 10:12:20,224.34,8
15/06/2020 10:12:30,224.61,2
15/06/2020 10:12:40,223.73,3
15/06/2020 10:12:50,224.31,6
15/06/2020 10:13:00,223.26,8
15/06/2020 10:13:10,224.09,2
15/06/2020 10:13:20,224.25,9
15/06/2020 10:13:30,224.14,8
15/06/2020 10:13:40,224.49,4
15/06/2020 10:13:50,224.51,5
15/06/2020 10:14:00,225.17,7
15/06/2020 10:14:10,225.03,3
15/06/2020 10:14:20,224.67,5
15/06/2020 10:14:30,224.86,9
15/06/2020 10:14:40,224.39,5
15/06/2020 10:14:50,223.36,4
15/06/2020 10:15:00,223.85,5
15/06/2020 10:15:10,223.13,5
15/06/2020 10:15:20,223.39,7
15/06/2020 10:15:30,223.25,4
15/06/2020 10:15:40,223.33,4
15/06/2020 10:15:50,222.97,7
15/06/2020 10:16:00,223.39,4
15/06/2020 10:16:10,223.41,6
15/06/2020 10:16:20,223.56,8
15/06/2020 10:16:30,223.48,4
15/06/2020 10:16:40,223.93,3
15/06/2020 10:16:50,223.76,5
15/06/2020 10:17:00,223.82,4
15/06/2020 10:17:10,224.34,4
15/06/2020 10:17:20,224.74,9
15/06/2020 10:17:30,224.52,4
15/06/2020 10:17:40,224.95,5
15/06/2020 10:17:50,224.61,8
15/06/2020 10:18:00,224.89,3
15/06/2020 10:18:10,224.43,6
15/06/2020 10:18:20,225.12,9
15/06/2020 10:18:30,224.65,4
15/06/2020 10:18:40,224.71,7
15/06/2020 10:18:50,224.41,9
15/06/2020 10:19:00,223.9,8
15/06/2020 10:19:10,224.02,5
15/06/2020 10:19:20,224.86,5
15/06/2020 10:19:30,224.6,7
15/06/2020 10:19:40,224.18,2
15/06/2020 10:19:50,224.86,2
15/06/2020 10:20:00,225.06,5
15/06/2020 10:20:20,224.62,7
15/06/2020 10:20:30,224.82,3
15/06/2020 10:20:40,224.09,5
15/06/2020 10:20:50,223.97,5
15/06/2020 10:21:00,224.71,5
15/06/2020 10:21:10,224.93,5
15/06/2020 10:21:20,224.88,8
15/06/2020 10:21:30,225.16,7
15/06/2020 10:21:40,224.72,4
15/06/2020 10:21:50,225.2,9
15/06/2020 10:22:00,224.47,5
15/06/2020 10:22:10,224.27,8
15/06/2020 10:22:20,224.2,8
15/06/2020 10:22:30,224.14,6
15/06/2020 10:22:40,224.52,3
15/06/2020 10:22:50,224.26,10
15/06/2020 10:23:00,224.67,5
15/06/2020 10:23:10,224.77,5
15/06/2020 10:23:20,224.28,9
15/06/2020 10:23:30,223.97,4
15/06/2020 10:23:40,223.85,5
15/06/2020 10:23:50,224.39,9
15/06/2020 10:24:10,225.1,9
15/06/2020 10:24:20,224.45,9
15/06/2020 10:24:30,224.33,7
15/06/2020 10:24:40,224.38,6
15/06/2020 10:24:50,224.27,3
15/06/2020 10:25:10,224.32,5
15/06/2020 10:25:20,224.11,7
15/06/2020 10:25:30,224.32,5
15/06/2020 10:25:40,223.62,6
15/06/2020 10:25:50,223.13,10
15/06/2020 10:26:00,223.71,5
15/06/2020 10:26:10,223.97,7
15/06/2020 10:26:20,223.76,8
15/06/2020 10:26:30,223.64,6
15/06/2020 10:26:50,223.11,11
15/06/2020 10:27:00,223.27,6
15/06/2020 10:27:20,223.24,7
15/06/2020 10:27:30,223.46,4
15/06/2020 10:27:40,223.53,4
15/06/2020 10:27:50,222.5,10
15/06/2020 10:28:00,223.42,3
15/06/2020 10:28:20,223.88,6
15/06/2020 10:28:30,224.07,6
15/06/2020 10:28:40,223.45,5
15/06/2020 10:28:50,224.06,9
15/06/2020 10:29:00,224.38,5
15/06/2020 10:29:10,223.79,4
15/06/2020 10:29:20,223.67,3
15/06/2020 10:29:30,223.81,5
15/06/2020 10:29:40,223.77,7
15/06/2020 10:29:50,222.84,6
15/06/2020 10:30:00,223.68,8
15/06/2020 10:30:10,223.19,10
15/06/2020 10:30:20,222.18,7
15/06/2020 10:30:40,222.97,9
15/06/2020 10:30:50,224.11,11
15/06/2020 10:31:10,223.66,7
15/06/2020 10:31:20,223.82,2
15/06/2020 10:31:30,223.64,4
15/06/2020 10:31:40,223.57,7
15/06/2020 10:31:50,223.17,6
15/06/2020 10:32:00,223.65,5
15/06/2020 10:32:20,223.99,5
15/06/2020 10:32:30,223.05,3
15/06/2020 10:32:40,223.47,8
15/06/2020 10:32:50,223.71,8
15/06/2020 10:33:00,224.02,5
15/06/2020 10:33:10,223.21,7
15/06/2020 10:33:20,223.7,7
15/06/2020 10:33:30,223.7,6
15/06/2020 10:33:40,223.04,8
15/06/2020 10:33:50,222.89,4
15/06/2020 10:34:00,224.32,5
15/06/2020 10:34:10,223.56,6
15/06/2020 10:34:20,224.08,8
15/06/2020 10:34:40,224.39,7
15/06/2020 10:34:50,224.35,7
15/06/2020 10:35:00,224,5
15/06/2020 10:35:20,222.51,7
15/06/2020 10:35:30,222.69,9
15/06/2020 10:35:50,223.36,7
15/06/2020 10:36:00,222.67,4
15/06/2020 10:36:10,223.09,8
15/06/2020 10:36:20,222.32,5
15/06/2020 10:36:30,223.48,7
15/06/2020 10:36:40,223.78,7
15/06/2020 10:36:50,224.05,2
15/06/2020 10:37:00,223.65,5
15/06/2020 10:37:10,223.51,7
15/06/2020 10:37:20,223.52,6
15/06/2020 10:37:30,223.11,6
15/06/2020 10:37:40,223.9,8
15/06/2020 10:37:50,223.88,5
15/06/2020 10:38:00,223.78,5
15/06/2020 10:38:10,223.58,9
15/06/2020 10:38:20,223.56,6
15/06/2020 10:38:30,224.14,6
15/06/2020 10:38:40,223.62,9
15/06/2020 10:38:50,223.46,4
15/06/2020 10:39:00,223.2,8
15/06/2020 10:39:10,223.71,8
15/06/2020 10:39:20,223.24,7
15/06/2020 10:39:30,223.21,6
15/06/2020 10:39:40,222.91,7
15/06/2020 10:39:50,222.87,10
15/06/2020 10:40:00,222.68,6
15/06/2020 10:40:10,223.38,9
15/06/2020 10:40:20,222.91,5
15/06/2020 10:40:30,223.24,8
15/06/2020 10:40:40,223.18,10
15/06/2020 10:40:50,223.48,5
15/06/2020 10:41:00,223.68,5
15/06/2020 10:41:10,223.43,7
15/06/2020 10:41:20,223.47,5
15/06/2020 10:41:30,223.55,6
15/06/2020 10:41:40,223.18,9
15/06/2020 10:41:50,222.12,4
15/06/2020 10:42:00,223.03,4
15/06/2020 10:42:10,222.82,7
15/06/2020 10:42:20,223.54,8
15/06/2020 10:42:30,222.66,5
15/06/2020 10:42:40,222.73,9
15/06/2020 10:42:50,222.84,6
15/06/2020 10:43:00,223.19,6
15/06/2020 10:43:10,223.1,9
15/06/2020 10:43:20,222.82,6
15/06/2020 10:43:30,223.05,6
15/06/2020 10:43:40,222.99,9
15/06/2020 10:43:50,222.76,7
15/06/2020 10:44:00,222.82,5
15/06/2020 10:44:10,222.71,6
15/06/2020 10:44:20,222.94,9
15/06/2020 10:44:30,222.18,5
15/06/2020 10:44:40,223.26,7
15/06/2020 10:44:50,223.08,9
15/06/2020 10:45:00,222.82,5
15/06/2020 10:45:10,222.75,6
15/06/2020 10:45:20,221.68,9
15/06/2020 10:45:30,222.87,7
15/06/2020 10:45:40,222.81,8
15/06/2020 10:45:50,222.56,7
15/06/2020 10:46:00,222.74,6
15/06/2020 10:46:10,222.83,8
15/06/2020 10:46:20,222.22,5
15/06/2020 10:46:30,223.18,6
15/06/2020 10:46:40,222.59,9
15/06/2020 10:46:50,222.73,11
15/06/2020 10:47:00,222.74,6
15/06/2020 10:47:10,223.27,10
15/06/2020 10:47:20,222.57,5
15/06/2020 10:47:30,224.01,7
15/06/2020 10:47:40,223.3,8
15/06/2020 10:47:50,222.34,5
15/06/2020 10:48:00,222.98,6
15/06/2020 10:48:10,222.97,11
15/06/2020 10:48:20,223.36,4
15/06/2020 10:48:30,222.86,3
15/06/2020 10:48:40,223.67,6
15/06/2020 10:48:50,222.64,6
15/06/2020 10:49:00,222.67,5
15/06/2020 10:49:10,222.48,8
15/06/2020 10:49:20,223.1,8
15/06/2020 10:49:30,223.13,7
15/06/2020 10:49:40,223.31,5
15/06/2020 10:49:50,222.34,8
15/06/2020 10:50:00,222.78,4
15/06/2020 10:50:10,222.49,6
15/06/2020 10:50:20,222.58,1
15/06/2020 10:50:30,222.4,8
15/06/2020 10:50:40,222.87,4
15/06/2020 10:50:50,221.71,4
15/06/2020 10:51:00,222.86,7
15/06/2020 10:51:10,223.19,6
15/06/2020 10:51:20,222.5,5
15/06/2020 10:51:30,222.38,4
15/06/2020 10:51:40,220.47,9
15/06/2020 10:51:50,221.95,3
15/06/2020 10:52:00,221.42,6
15/06/2020 10:52:10,221.59,9
15/06/2020 10:52:20,221.75,3
15/06/2020 10:52:30,222.62,5
15/06/2020 10:52:40,221.9,8
15/06/2020 10:52:50,221.14,8
15/06/2020 10:53:00,221.29,3
15/06/2020 10:53:10,221.98,8
15/06/2020 10:53:20,222.32,6
15/06/2020 10:53:30,222.11,8
15/06/2020 10:53:40,223.01,9
15/06/2020 10:53:50,222.99,6
15/06/2020 10:54:00,222.91,5
15/06/2020 10:54:10,222.72,7
15/06/2020 10:54:20,223.01,2
15/06/2020 10:54:30,222.96,9
15/06/2020 10:54:40,223.31,5
15/06/2020 10:54:50,223.19,3
15/06/2020 10:55:00,222.54,6
15/06/2020 10:55:10,223.27,9
15/06/2020 10:55:20,223.24,8
15/06/2020 10:55:30,223.69,4
15/06/2020 10:55:40,222.95,9
15/06/2020 10:55:50,223.04,7
15/06/2020 10:56:00,222.98,6
15/06/2020 10:56:10,222.01,8
15/06/2020 10:56:20,222.99,4
15/06/2020 10:56:30,222.82,8
15/06/2020 10:56:40,222.62,6
15/06/2020 10:56:50,221.59,5
15/06/2020 10:57:00,222.36,4
15/06/2020 10:57:10,222.43,10
15/06/2020 10:57:20,223.19,5
15/06/2020 10:57:30,222.82,5
15/06/2020 10:57:40,223.5,8
15/06/2020 10:57:50,223.69,4
15/06/2020 10:58:00,224.21,6
15/06/2020 10:58:10,224.32,8
15/06/2020 10:58:20,224.15,5
15/06/2020 10:58:30,224.5,7
15/06/2020 10:58:40,225,7
15/06/2020 10:58:50,225.22,3
15/06/2020 10:59:00,225.04,6
15/06/2020 10:59:10,224.41,6
15/06/2020 10:59:20,224.91,11
15/06/2020 10:59:30,225.1,5
15/06/2020 10:59:40,225.13,5
15/06/2020 10:59:50,225.34,9
15/06/2020 11:00:00,225.11,6
15/06/2020 11:00:10,225.41,5
15/06/2020 11:00:20,224.45,3
15/06/2020 11:00:30,224.7,8
15/06/2020 11:00:40,225.02,8
15/06/2020 11:00:50,223.95,3
15/06/2020 11:01:00,223.92,3
15/06/2020 11:01:10,224.31,10
15/06/2020 11:01:20,224.43,4
15/06/2020 11:01:30,223.53,5
15/06/2020 11:01:40,224.27,7
15/06/2020 11:01:50,224.89,6
15/06/2020 11:02:00,222.42,3
15/06/2020 11:02:10,224.32,8
15/06/2020 11:02:20,224.62,4
15/06/2020 11:02:30,224.13,5
15/06/2020 11:02:40,225.06,9
15/06/2020 11:02:50,225.4,6
15/06/2020 11:03:00,226.06,4
15/06/2020 11:03:10,225.55,9
15/06/2020 11:03:20,225.85,5
15/06/2020 11:03:30,225.74,5
15/06/2020 11:03:40,225.84,11
15/06/2020 11:03:50,225.62,7
15/06/2020 11:04:00,226.12,6
15/06/2020 11:04:10,225.33,9
15/06/2020 11:04:20,225.62,6
15/06/2020 11:04:30,224.44,6
15/06/2020 11:04:40,225.49,5
15/06/2020 11:04:50,225.29,8
15/06/2020 11:05:00,225.68,5
15/06/2020 11:05:10,225.72,4
15/06/2020 11:05:20,224.07,3
15/06/2020 11:05:30,224.64,7
15/06/2020 11:05:40,224.3,2
15/06/2020 11:05:50,225.61,7
15/06/2020 11:06:00,225.24,5
15/06/2020 11:06:10,224.13,5
15/06/2020 11:06:20,225.24,3
15/06/2020 11:06:30,222.62,4
15/06/2020 11:06:40,225.36,8
15/06/2020 11:06:50,225.05,3
15/06/2020 11:07:00,224.98,5
15/06/2020 11:07:10,225.71,8
15/06/2020 11:07:20,225.47,6
15/06/2020 11:07:30,224.92,3
15/06/2020 11:07:40,225.14,6
15/06/2020 11:07:50,225.15,6
15/06/2020 11:08:00,224.73,2
15/06/2020 11:08:10,226.03,7
15/06/2020 11:08:20,226.24,4
15/06/2020 11:08:30,224.62,4
15/06/2020 11:08:40,225.18,9
15/06/2020 11:08:50,224.2,6
15/06/2020 11:09:00,225.27,5
15/06/2020 11:09:10,225,9
15/06/2020 11:09:20,224.38,3
15/06/2020 11:09:30,225.86,5
15/06/2020 11:09:40,225.49,7
15/06/2020 11:09:50,225.52,4
15/06/2020 11:10:00,225,4
15/06/2020 11:10:10,224.55,7
15/06/2020 11:10:20,224.98,6
15/06/2020 11:10:30,224.55,4
15/06/2020 11:10:40,224.86,9
15/06/2020 11:10:50,225.12,5
15/06/2020 11:11:00,225.63,5
15/06/2020 11:11:10,224.88,8
15/06/2020 11:11:20,224.91,4
15/06/2020 11:11:30,224.92,6
15/06/2020 11:11:40,223.81,6
15/06/2020 11:11:50,223.8,6
15/06/2020 11:12:00,223.93,5
15/06/2020 11:12:10,224.1,8
15/06/2020 11:12:20,224.36,3
15/06/2020 11:12:30,224.25,5
15/06/2020 11:12:40,224.69,7
15/06/2020 11:12:50,223.88,3
15/06/2020 11:13:00,224.35,3
15/06/2020 11:13:10,224.34,8
15/06/2020 11:13:20,224.27,4
15/06/2020 11:13:30,225.34,6
15/06/2020 11:13:40,225.38,8
15/06/2020 11:13:50,224.85,6
15/06/2020 11:14:00,225.47,6
15/06/2020 11:14:10,225.14,5
15/06/2020 11:14:20,224.86,7
15/06/2020 11:14:30,225.07,3
15/06/2020 11:14:40,225.03,6
15/06/2020 11:14:50,224.81,7
15/06/2020 11:15:00,225.17,7
15/06/2020 11:15:10,224.77,4
15/06/2020 11:15:20,224.78,5
15/06/2020 11:15:30,224.94,9
15/06/2020 11:15:40,223.83,7
15/06/2020 11:15:50,222.8,3
15/06/2020 11:16:00,223.08,6
15/06/2020 11:16:10,223.47,8
15/06/2020 11:16:20,223.45,7
15/06/2020 11:16:30,224.18,4
15/06/2020 11:16:40,222.95,6
15/06/2020 11:16:50,223.16,4
15/06/2020 11:17:00,223.43,5
15/06/2020 11:17:10,223.24,9
15/06/2020 11:17:20,222.78,4
15/06/2020 11:17:30,223.32,4
15/06/2020 11:17:40,222.55,4
15/06/2020 11:17:50,223.54,5
15/06/2020 11:18:00,223.19,7
15/06/2020 11:18:10,222.79,4
15/06/2020 11:18:20,222.83,7
15/06/2020 11:18:30,222.87,8
15/06/2020 11:18:40,222.58,4
15/06/2020 11:18:50,222.76,6
15/06/2020 11:19:00,222.75,7
15/06/2020 11:19:10,222.57,7
15/06/2020 11:19:20,222.89,5
15/06/2020 11:19:30,223.27,6
15/06/2020 11:19:40,223.45,4
15/06/2020 11:19:50,222.89,6
15/06/2020 11:20:00,222.54,6
15/06/2020 11:20:10,222.7,4
15/06/2020 11:20:20,222.83,6
15/06/2020 11:20:30,223.03,6
15/06/2020 11:20:40,222.99,5
15/06/2020 11:20:50,221.76,5
15/06/2020 11:21:00,222.54,11
15/06/2020 11:21:10,222.89,6
15/06/2020 11:21:20,222.85,4
15/06/2020 11:21:30,222.25,6
15/06/2020 11:21:40,222,7
15/06/2020 11:21:50,222.32,6
15/06/2020 11:22:00,222.41,7
15/06/2020 11:22:10,222.44,9
15/06/2020 11:22:20,222.36,5
15/06/2020 11:22:30,222.74,6
15/06/2020 11:22:40,222.94,7
15/06/2020 11:22:50,223.68,6
15/06/2020 11:23:00,223.27,6
15/06/2020 11:23:10,223.98,8
15/06/2020 11:23:20,223.74,7
15/06/2020 11:23:30,222.84,4
15/06/2020 11:23:40,223.35,7
15/06/2020 11:23:50,223.98,8
15/06/2020 11:24:00,223.07,6
15/06/2020 11:24:10,223.61,9
15/06/2020 11:24:20,223.67,5
15/06/2020 11:24:30,223.1,5
15/06/2020 11:24:40,223.43,10
15/06/2020 11:24:50,223.3,5
15/06/2020 11:25:00,223.01,3
15/06/2020 11:25:10,223.88,4
15/06/2020 11:25:20,223.77,5
15/06/2020 11:25:30,223.49,5
15/06/2020 11:25:40,223.73,7
15/06/2020 11:25:50,223.23,4
15/06/2020 11:26:00,223.43,4
15/06/2020 11:26:10,223.18,7
15/06/2020 11:26:20,222.96,5
15/06/2020 11:26:30,224.94,4
15/06/2020 11:26:40,224.76,8
15/06/2020 11:26:50,224.16,3
15/06/2020 11:27:00,225.3,5
15/06/2020 11:27:10,224.47,7
15/06/2020 11:27:20,224.15,4
15/06/2020 11:27:30,224.75,2
15/06/2020 11:27:40,223.55,7
15/06/2020 11:27:50,225.26,7
15/06/2020 11:28:00,223.76,3
15/06/2020 11:28:10,224.87,9
15/06/2020 11:28:20,224.57,4
15/06/2020 11:28:30,224.15,5
15/06/2020 11:28:40,224.16,8
15/06/2020 11:28:50,223.88,4
15/06/2020 11:29:00,224.6,4
15/06/2020 11:29:10,224.46,7
15/06/2020 11:29:20,224.74,8
15/06/2020 11:29:30,223.16,5
15/06/2020 11:29:40,224,6
15/06/2020 11:29:50,223.94,7
15/06/2020 11:30:00,222.58,8
15/06/2020 11:30:10,224.75,3
15/06/2020 11:30:20,224.17,5
15/06/2020 11:30:30,224.1,5
15/06/2020 11:30:40,224.4,3
15/06/2020 11:30:50,224.8,5
15/06/2020 11:31:00,224.95,5
15/06/2020 11:31:10,225.49,9
15/06/2020 11:31:20,225.06,4
15/06/2020 11:31:30,224.5,7
15/06/2020 11:31:40,224.9,9
15/06/2020 11:31:50,224.14,6
15/06/2020 11:32:00,224.99,5
15/06/2020 11:32:10,224.88,6
15/06/2020 11:32:20,225.15,5
15/06/2020 11:32:30,224.91,5
15/06/2020 11:32:40,224.82,8
15/06/2020 11:32:50,225.3,4
15/06/2020 11:33:00,225.08,5
15/06/2020 11:33:10,224.97,10
15/06/2020 11:33:20,225.04,4
15/06/2020 11:33:30,225.63,6
15/06/2020 11:33:40,225.79,8
15/06/2020 11:33:50,225.23,5
15/06/2020 11:34:00,225.35,6
15/06/2020 11:34:10,224.4,4
15/06/2020 11:34:20,225.12,5
15/06/2020 11:34:30,225.07,8
15/06/2020 11:34:40,224.67,6
15/06/2020 11:34:50,225.04,4
15/06/2020 11:35:00,225.49,6
15/06/2020 11:35:10,225.11,6
15/06/2020 11:35:20,224.64,5
15/06/2020 11:35:30,224.9,9
15/06/2020 11:35:40,224.7,5
15/06/2020 11:35:50,224.09,5
15/06/2020 11:36:00,223.72,8
15/06/2020 11:36:10,224.01,6
15/06/2020 11:36:20,222.85,5
15/06/2020 11:36:30,224.62,9
15/06/2020 11:36:40,224.05,7
15/06/2020 11:36:50,224.12,4
15/06/2020 11:37:00,224.59,3
15/06/2020 11:37:10,224.57,7
15/06/2020 11:37:20,223.8,4
15/06/2020 11:37:30,224.94,6
15/06/2020 11:37:40,225,7
15/06/2020 11:37:50,224.58,5
15/06/2020 11:38:00,224.38,5
15/06/2020 11:38:10,224.22,7
15/06/2020 11:38:20,225.15,3
15/06/2020 11:38:30,224.35,3
15/06/2020 11:38:40,224.81,8
15/06/2020 11:38:50,224.99,3
15/06/2020 11:39:00,223.84,5
15/06/2020 11:39:10,223.64,6
15/06/2020 11:39:20,224.57,6
15/06/2020 11:39:30,224.45,4
15/06/2020 11:39:40,225.39,6
15/06/2020 11:39:50,224.2,5
15/06/2020 11:40:00,224.48,5
15/06/2020 11:40:10,224.1,6
15/06/2020 11:40:20,225.13,3
15/06/2020 11:40:30,224.48,6
15/06/2020 11:40:40,224.18,3
15/06/2020 11:40:50,225.52,7
15/06/2020 11:41:00,224.14,8
15/06/2020 11:41:10,224.47,3
15/06/2020 11:41:20,225.28,4
15/06/2020 11:41:30,224.27,8
15/06/2020 11:41:40,222.03,5
15/06/2020 11:41:50,224.08,3
15/06/2020 11:42:00,223.55,6
15/06/2020 11:42:10,223.15,15
15/06/2020 11:42:20,224.23,4
15/06/2020 11:42:30,223.44,5
15/06/2020 11:42:40,223.44,8
15/06/2020 11:42:50,223.15,4
15/06/2020 11:43:00,223.69,6
15/06/2020 11:43:10,223.22,8
15/06/2020 11:43:20,222.44,5
15/06/2020 11:43:30,222.67,4
15/06/2020 11:43:40,222.9,5
15/06/2020 11:43:50,223.19,3
15/06/2020 11:44:00,224.09,3
15/06/2020 11:44:10,223.13,7
15/06/2020 11:44:20,223.31,4
15/06/2020 11:44:30,224.53,5
15/06/2020 11:44:40,224.06,8
15/06/2020 11:44:50,223.03,5
15/06/2020 11:45:00,223.42,5
15/06/2020 11:45:10,223.58,4
15/06/2020 11:45:20,223.01,2
15/06/2020 11:45:30,223.39,9
15/06/2020 11:45:40,223.24,5
15/06/2020 11:45:50,223.32,8
15/06/2020 11:46:00,223.31,6
15/06/2020 11:46:10,223.42,7
15/06/2020 11:46:20,223.04,4
15/06/2020 11:46:30,223.43,8
15/06/2020 11:46:40,223.3,8
15/06/2020 11:46:50,223.59,4
15/06/2020 11:47:00,223.9,4
15/06/2020 11:47:10,223.81,7
15/06/2020 11:47:20,224.33,4
15/06/2020 11:47:30,224.83,5
15/06/2020 11:47:40,224.55,9
15/06/2020 11:47:50,223.81,4
15/06/2020 11:48:00,223.72,5
15/06/2020 11:48:10,224.16,8
15/06/2020 11:48:20,223.91,3
15/06/2020 11:48:30,223.98,5
15/06/2020 11:48:40,223.94,7
15/06/2020 11:48:50,223.18,5
15/06/2020 11:49:00,223.2,7
15/06/2020 11:49:10,223.45,6
15/06/2020 11:49:20,222.96,3
15/06/2020 11:49:30,223.01,4
15/06/2020 11:49:40,222.72,6
15/06/2020 11:49:50,222.47,8
15/06/2020 11:50:00,222.75,4
15/06/2020 11:50:10,223.01,7
15/06/2020 11:50:20,223.21,5
15/06/2020 11:50:30,223.67,6
15/06/2020 11:50:40,223.64,4
15/06/2020 11:50:50,224.04,5
15/06/2020 11:51:00,224.22,9
15/06/2020 11:51:10,224.94,4
15/06/2020 11:51:20,224.03,6
15/06/2020 11:51:30,224.46,7
15/06/2020 11:51:40,222.72,3
15/06/2020 11:51:50,224.37,6
15/06/2020 11:52:00,223.18,8
15/06/2020 11:52:10,222.76,4
15/06/2020 11:52:20,223.2,2
15/06/2020 11:52:30,222.72,7
15/06/2020 11:52:40,221.82,4
15/06/2020 11:52:50,223.09,1
15/06/2020 11:53:00,223.4,8
15/06/2020 11:53:10,222.94,5
15/06/2020 11:53:20,221.64,7
15/06/2020 11:53:30,222.89,8
15/06/2020 11:53:40,222.65,5
15/06/2020 11:53:50,222.82,4
15/06/2020 11:54:00,222.31,8
15/06/2020 11:54:10,223.89,6
15/06/2020 11:54:20,223.33,5
15/06/2020 11:54:30,222.89,10
15/06/2020 11:54:40,221.95,4
15/06/2020 11:54:50,223.04,7
15/06/2020 11:55:00,222.8,8
15/06/2020 11:55:10,222.44,4
15/06/2020 11:55:20,222.72,2
15/06/2020 11:55:30,222.84,9
15/06/2020 11:55:40,222.86,5
15/06/2020 11:55:50,223.91,7
15/06/2020 11:56:00,222.92,9
15/06/2020 11:56:10,223.48,8
15/06/2020 11:56:20,223.13,6
15/06/2020 11:56:30,223.37,7
15/06/2020 11:56:40,222.49,5
15/06/2020 11:56:50,223.31,7
15/06/2020 11:57:00,222.96,11
15/06/2020 11:57:10,223.22,9
15/06/2020 11:57:20,222.75,7
15/06/2020 11:57:30,222.75,4
15/06/2020 11:57:40,222.67,8
15/06/2020 11:57:50,223.17,8
15/06/2020 11:58:00,222.71,5
15/06/2020 11:58:10,222.76,9
15/06/2020 11:58:20,223.37,5
15/06/2020 11:58:30,223.63,3
15/06/2020 11:58:40,224,9
15/06/2020 11:58:50,223.85,5
15/06/2020 11:59:00,223.81,4
15/06/2020 11:59:10,224.12,7
15/06/2020 11:59:20,224.39,2
15/06/2020 11:59:30,224.14,6
15/06/2020 11:59:40,224.18,7
15/06/2020 11:59:50,224.61,5
15/06/2020 12:00:00,223.3,3
15/06/2020 12:00:10,224.09,7
15/06/2020 12:00:20,224.18,3
15/06/2020 12:00:30,224.19,7
15/06/2020 12:00:40,223.2,5
15/06/2020 12:00:50,223.67,5
15/06/2020 12:01:00,223.05,10
15/06/2020 12:01:10,223.94,6
15/06/2020 12:01:20,223.92,3
15/06/2020 12:01:30,224.67,7
15/06/2020 12:01:40,225.15,9
15/06/2020 12:01:50,224.91,8
15/06/2020 12:02:00,224.77,6
15/06/2020 12:02:10,224.81,11
15/06/2020 12:02:20,225.02,6
15/06/2020 12:02:30,224.95,5
15/06/2020 12:02:40,224.81,9
15/06/2020 12:02:50,224.36,4
15/06/2020 12:03:00,224.81,5
15/06/2020 12:03:10,224.95,9
15/06/2020 12:03:20,223.66,5
15/06/2020 12:03:30,223.97,4
15/06/2020 12:03:40,223.9,10
15/06/2020 12:03:50,222.74,3
15/06/2020 12:04:00,223.94,4
15/06/2020 12:04:10,223.87,8
15/06/2020 12:04:20,222.93,5
15/06/2020 12:04:30,223.62,8
15/06/2020 12:04:40,222.8,6
15/06/2020 12:04:50,223.57,6
15/06/2020 12:05:00,223.52,7
15/06/2020 12:05:10,223.2,4
15/06/2020 12:05:20,223.53,4
15/06/2020 12:05:30,223.59,9
15/06/2020 12:05:40,223.94,4
15/06/2020 12:05:50,223.56,3
15/06/2020 12:06:00,223.69,7
15/06/2020 12:06:10,223.68,7
15/06/2020 12:06:20,223.5,4
15/06/2020 12:06:30,223.57,9
15/06/2020 12:06:40,223.68,5
15/06/2020 12:06:50,223.53,4
15/06/2020 12:07:00,223.08,7
15/06/2020 12:07:10,223.35,8
15/06/2020 12:07:20,223.33,4
15/06/2020 12:07:30,223.61,7
15/06/2020 12:07:40,223.43,8
15/06/2020 12:07:50,223.19,5
15/06/2020 12:08:00,224,4
15/06/2020 12:08:10,223.31,8
15/06/2020 12:08:20,223.26,7
15/06/2020 12:08:30,223.08,4
15/06/2020 12:08:40,223.32,7
15/06/2020 12:08:50,223.05,5
15/06/2020 12:09:00,223.63,5
15/06/2020 12:09:10,223.79,7
15/06/2020 12:09:20,223.79,6
15/06/2020 12:09:30,222.97,5
15/06/2020 12:09:40,224.01,8
15/06/2020 12:09:50,223.15,5
15/06/2020 12:10:00,223.18,6
15/06/2020 12:10:10,224.2,6
15/06/2020 12:10:20,224.25,6
15/06/2020 12:10:30,223.89,10
15/06/2020 12:10:40,224.08,4
15/06/2020 12:10:50,224.15,5
15/06/2020 12:11:00,224.13,9
15/06/2020 12:11:10,224.19,4
15/06/2020 12:11:20,224.29,5
15/06/2020 12:11:30,223.92,9
15/06/2020 12:11:40,223.35,5
15/06/2020 12:11:50,222.83,2
15/06/2020 12:12:00,222.62,9
15/06/2020 12:12:10,223.22,4
15/06/2020 12:12:20,223.1,8
15/06/2020 12:12:30,223.54,6
15/06/2020 12:12:40,223.39,6
15/06/2020 12:12:50,223.43,5
15/06/2020 12:13:00,223.36,2
15/06/2020 12:13:10,222.32,8
15/06/2020 12:13:20,222.95,3
15/06/2020 12:13:30,223.55,8
15/06/2020 12:13:40,223.56,4
15/06/2020 12:13:50,223.54,6
15/06/2020 12:14:00,223.57,10
15/06/2020 12:14:10,222.85,3
15/06/2020 12:14:20,223.12,4
15/06/2020 12:14:30,223.64,9
15/06/2020 12:14:40,222.72,6
15/06/2020 12:14:50,223.33,3
15/06/2020 12:15:00,223.41,9
15/06/2020 12:15:10,223.6,5
15/06/2020 12:15:20,223.37,6
15/06/2020 12:15:30,223.63,8
15/06/2020 12:15:40,223.45,5
